123  1.20533  37.1578  -21.0496  1.30794  37.1159  -21.34  1.24806  37.0313  -21.4153  1.26195  37.1237  -21.272  1.24225  37.0866  -21.1481  1.2235  37.0923  -21.1529
124  1.29482  37.1014  -20.9099  1.38531  37.1618  -21.118  1.33293  37.2691  -21.0806  1.36693  37.2911  -20.9914  1.34825  37.2556  -20.8717  1.33083  37.2586  -20.8738
125  1.36746  37.3996  -20.6083  1.46509  37.3962  -20.8029  1.43816  37.431  -20.8091  1.45521  37.2358  -20.8445  1.43721  37.2014  -20.7296  1.42098  37.202  -20.7294
126  1.48367  37.4696  -20.4546  1.56538  37.5551  -20.5502  1.52611  37.3698  -20.6718  1.52222  37.5069  -20.5547  1.50497  37.4738  -20.4438  1.48988  37.4742  -20.4399
127  1.55829  37.4649  -20.368  1.64873  37.4948  -20.4298  1.59292  37.6371  -20.3916  1.62633  37.6702  -20.3298  1.62043  37.5394  -20.292  1.60647  37.5384  -20.2851
128  1.62825  37.7667  -20.135  1.71091  37.7622  -20.1675  1.7077  37.6983  -20.2441  1.71182  37.6144  -20.2258  1.69771  37.5513  -20.196  1.68472  37.547  -20.1873
129  1.74124  37.8446  -20.0266  1.8215  37.8212  -20.0365  1.78372  37.7051  -20.1532  1.7767  37.8965  -19.9706  1.76708  37.8482  -19.9645  1.75501  37.8429  -19.9529
130  1.81377  37.8676  -19.9622  1.89287  37.8269  -19.96  1.852  37.9966  -19.9267  1.88703  37.9647  -19.8443  1.87621  37.9104  -19.8621  1.86548  37.9044  -19.8478
131  1.87891  38.1712  -19.7567  1.95704  38.1165  -19.7481  1.95964  38.0465  -19.852  1.95436  37.9564  -19.8012  1.94655  37.9254  -19.8215  1.93672  37.9175  -19.8053
132  1.98353  38.2225  -19.7022  2.06088  38.1649  -19.6872  2.0303  38.0816  -19.7894  2.0184  38.2544  -19.5955  2.01311  38.2515  -19.6121  2.00398  38.2426  -19.5935
133  2.05041  38.2495  -19.6822  2.1261  38.1929  -19.6618  2.09469  38.3825  -19.6098  2.12409  38.3065  -19.5331  2.11569  38.3017  -19.5574  2.10768  38.2915  -19.5369
